Date,AAPL,AMZN,GLD,GOOG,JNJ,JPM,META,MSFT,TSLA,XOM
2019-08-02,49.059898376464844,91.16200256347656,135.88999938964844,59.418067932128906,111.57313537597656,96.45901489257812,188.13333129882812,129.80540466308594,15.62266731262207,54.45698165893555
2019-08-05,46.4917106628418,88.25650024414062,137.7899932861328,57.344390869140625,110.79849243164062,93.58906555175781,180.87753295898438,125.35845947265625,15.221332550048828,53.34127426147461
2019-08-06,47.371826171875,89.3915023803711,138.91000366210938,58.221736907958984,111.3177490234375,94.32364654541016,183.6444549560547,127.70997619628906,15.383333206176758,53.857391357421875
2019-08-07,47.86238098144531,89.66999816894531,141.02000427246094,58.42278289794922,110.84107208251953,92.273681640625,184.28147888183594,128.2693634033203,15.561332702636719,53.50826644897461
2019-08-08,48.91801452636719,91.64450073242188,141.72999572753906,59.956016540527344,112.09236907958984,93.83677673339844,189.26797485351562,131.6923065185547,15.886667251586914,54.93513488769531
2019-08-09,48.514915466308594,90.37899780273438,141.25999450683594,59.120479583740234,112.39883422851562,93.7342758178711,186.96881103515625,130.57342529296875,15.667332649230957,53.766319274902344
2019-08-12,48.391807556152344,89.24600219726562,142.6300048828125,58.458614349365234,112.30521392822266,91.9747543334961,184.5004425048828,128.75296020507812,15.267333030700684,53.50505447387695
2019-08-13,50.441131591796875,91.21700286865234,141.77999877929688,59.581295013427734,113.57357788085938,93.39260864257812,187.5659942626953,131.41729736328125,15.666666984558105,54.1658935546875
2019-08-14,48.93975067138672,88.14800262451172,142.75,57.940067291259766,110.88359832763672,89.5147933959961,178.8670196533203,127.45975494384766,14.641332626342773,51.98358154296875
2019-08-15,48.69594955444336,88.80599975585938,143.6999969482422,58.087867736816406,111.12197875976562,89.85643005371094,181.73348999023438,127.17436218261719,14.37600040435791,51.67621994018555
2019-08-16,49.844913482666016,89.62850189208984,142.77999877929688,58.60243606567383,111.81999969482422,92.00889587402344,182.83827209472656,129.50515747070312,14.662667274475098,52.483062744140625
2019-08-19,50.77423858642578,90.80599975585938,141.11000061035156,59.64002227783203,112.5776138305664,92.83740997314453,185.2967071533203,131.6741943359375,15.121999740600586,53.36674118041992
2019-08-20,50.77664566040039,90.06900024414062,142.2100067138672,58.85572814941406,111.17304992675781,91.65869903564453,182.94776916503906,130.58013916015625,15.057332992553711,53.04399490356445
2019-08-21,51.32699966430664,91.177001953125,141.75999450683594,59.28171157836914,111.9647216796875,91.91494750976562,182.68899536132812,132.0357208251953,14.722000122070312,53.57421112060547
2019-08-22,51.283546447753906,90.23300170898438,141.39999389648438,59.19612503051758,111.74337768554688,92.86304473876953,181.18606567382812,131.0748291015625,14.8100004196167,53.45895004272461
2019-08-23,48.9131965637207,87.48100280761719,144.1699981689453,57.29313278198242,108.72996520996094,90.55684661865234,176.91619873046875,126.8984603881836,14.09333324432373,51.860626220703125
2019-08-26,49.842506408691406,88.44349670410156,144.19000244140625,58.168983459472656,109.60472869873047,91.28287506103516,179.5139617919922,128.85821533203125,14.333333015441895,52.137264251708984
2019-08-27,49.28009033203125,88.09149932861328,145.57000732421875,58.116729736328125,111.18274688720703,90.31768035888672,180.44956970214844,129.1341094970703,14.272000312805176,51.63011169433594
2019-08-28,49.610774993896484,88.2125015258789,145.16000366210938,58.27498245239258,110.35945129394531,91.22308349609375,180.9073944091797,128.96287536621094,14.37266731262207,52.006629943847656
2019-08-29,50.450782775878906,89.31999969482422,144.1199951171875,59.3613395690918,109.98210144042969,93.29011535644531,184.6995086669922,131.3983154296875,14.780667304992676,52.58294677734375
2019-08-30,50.38561248779297,88.81449890136719,143.75,59.12495422363281,110.08501434326172,93.83677673339844,184.79904174804688,131.1509246826172,15.040666580200195,52.621376037597656
2019-09-03,49.65180206298828,89.49199676513672,145.75,58.144100189208984,110.41092681884766,92.72639465332031,181.534423828125,129.4195098876953,15.000666618347168,52.682838439941406
2019-09-04,50.494232177734375,90.03099822998047,146.66000366210938,58.79203414916992,110.51383209228516,93.84532928466797,186.26214599609375,130.93211364746094,14.711999893188477,53.24378967285156
2019-09-05,51.48147201538086,92.03600311279297,143.13999938964844,60.28346633911133,110.27369689941406,95.98069763183594,190.00450134277344,133.23435974121094,15.305333137512207,53.99683380126953
2019-09-06,51.476654052734375,91.67549896240234,141.9199981689453,59.96248245239258,109.95637512207031,96.18568420410156,186.61050415039062,132.33059692382812,15.16333293914795,54.503990173339844
2019-09-09,51.69630432128906,91.56749725341797,141.38999938964844,59.93661117553711,108.87577056884766,98.56878662109375,187.87452697753906,130.82749938964844,15.452667236328125,54.93431091308594
2019-09-10,52.3069953918457,91.02749633789062,140.17999267578125,60.0157356262207,111.1055908203125,99.82434844970703,185.2967071533203,129.45755004882812,15.702667236328125,55.380001068115234
2019-09-11,53.9700927734375,91.14949798583984,141.02999877929688,60.72089767456055,112.49494934082031,100.09769439697266,187.60581970214844,129.49559020996094,16.47333335876465,55.272422790527344
2019-09-12,53.84941482543945,92.17749786376953,141.32000732421875,61.42158126831055,111.86027526855469,100.71267700195312,186.590576171875,130.82749938964844,16.391332626342773,55.31084060668945
2019-09-13,52.80183410644531,91.96700286865234,140.14999389648438,61.685829162597656,112.16046142578125,102.69429779052734,186.31190490722656,130.63719177246094,16.34666633605957,55.8179931640625
2019-09-16,53.07940673828125,90.39199829101562,141.32000732421875,61.27477264404297,111.09700012207031,101.78036499023438,185.34646606445312,129.69541931152344,16.187332153320312,56.655582427978516
2019-09-17,53.27251052856445,91.12750244140625,141.60000610351562,61.167781829833984,111.20851135253906,101.27641296386719,187.19773864746094,130.7037811279297,16.319332122802734,56.22526168823242
2019-09-18,53.77216339111328,90.87300109863281,140.7100067138672,61.330013275146484,111.84314727783203,102.29285430908203,187.25746154785156,131.77882385253906,16.232667922973633,55.9563102722168
2019-09-19,53.335269927978516,91.07499694824219,141.27999877929688,61.64352798461914,111.58585357666016,101.96827697753906,189.24807739257812,134.20474243164062,16.440000534057617,55.57978820800781
2019-09-20,52.55561065673828,89.70800018310547,142.9499969482422,61.20659255981445,112.90658569335938,101.55827331542969,189.03904724121094,132.65402221679688,16.041332244873047,55.38768005371094
2019-09-23,52.79457473754883,89.26499938964844,143.75,61.4106330871582,112.98381042480469,101.54121398925781,185.9436492919922,132.3686065673828,16.082000732421875,55.426090240478516
2019-09-24,52.543540954589844,87.08049774169922,144.50999450683594,60.65073013305664,112.82086181640625,100.21725463867188,180.4296417236328,130.6943359375,14.880666732788086,54.66536331176758
